"time","M","Y","Z","I"
4514,650.512,39.2662,12.739,303
4515,640.361,39.0641,12.7436,304
4516,632.124,38.7601,12.744,298
4517,643.612,38.5451,12.7072,297
4518,641.351,38.3392,12.6585,297
4519,638.416,38.174,12.6269,300
4520,638.474,38.0633,12.5958,303
4521,643.927,37.9731,12.5498,301
4522,632.634,37.8235,12.4777,301
4523,631.471,37.6948,12.4324,302
4524,635.824,37.6306,12.3755,304
4525,641.541,37.6084,12.3221,304
4526,643.987,37.5788,12.2587,302
4527,643.488,37.5123,12.1633,299
4528,652.94,37.4975,12.0959,298
4529,647.046,37.486,12.0312,301
4530,668.741,37.595,11.9794,300
4531,674.767,37.7551,11.9447,302
4532,680.19,37.9184,11.9164,301
4533,676.971,38.0319,11.8694,300
4534,674.974,38.1601,11.829,303
4535,669.577,38.2675,11.8089,305
4536,669.219,38.3356,11.8019,303
4537,661.697,38.363,11.7926,304
4538,657.627,38.3878,11.7718,306
4539,655.765,38.4235,11.7671,308
4540,661.288,38.4646,11.7635,306
4541,664.459,38.5209,11.7977,306
4542,667.313,38.589,11.848,306
4543,671.682,38.6641,11.8992,305
4544,672.914,38.7776,11.9348,308
4545,676.722,38.9029,11.9751,308
4546,680.15,39.0494,12.0087,309
4547,669.735,39.1409,12.0301,311
4548,670.262,39.2519,12.0387,313
4549,671.636,39.3469,12.0465,312
4550,681.872,39.4442,12.0577,308
4551,680.285,39.5343,12.0706,309
4552,679.756,39.6117,12.0883,309
4553,685.581,39.7173,12.1096,309
4554,688.123,39.8144,12.1332,308
4555,669.71,39.7736,12.1688,307
4556,672.939,39.7443,12.2081,306
4557,678.545,39.7528,12.2541,306
4558,669.191,39.664,12.2828,303
4559,667.072,39.5972,12.3176,305
4560,665.165,39.5383,12.3475,306
4561,672.448,39.505,12.378,305
4562,655.603,39.3841,12.4063,305
4563,666.543,39.3563,12.4306,306
4564,662.889,39.3087,12.4637,306
4565,660.5,39.2641,12.4942,307
4566,664.65,39.25,12.4814,307
4567,660.285,39.1849,12.4722,305
4568,655.456,39.0717,12.4749,303
4569,654.711,38.991,12.447,305
4570,664.84,38.9559,12.426,303
4571,661.356,38.8904,12.4075,302
4572,655.52,38.8087,12.3971,303
4573,652.068,38.7145,12.3591,303
4574,645.361,38.589,12.3504,303
4575,660.925,38.5469,12.3355,301
4576,652.433,38.445,12.3215,300
4577,649.289,38.3596,12.3171,302
4578,655.46,38.3336,12.2966,303
4579,663.714,38.3609,12.2611,303
4580,666.643,38.4162,12.2358,304
4581,658.479,38.4153,12.2248,304
4582,659.231,38.4065,12.2042,303
4583,662.608,38.4066,12.1786,302
4584,651.247,38.3373,12.149,302
4585,644.622,38.21,12.1096,300
4586,647.66,38.1271,12.0964,301
4587,651.294,38.1,12.0644,303
4588,652.765,38.0723,12.0377,302
4589,654.988,38.0485,12.0295,301
4590,645.289,37.9681,12.0381,301
4591,652.76,37.9668,12.0554,303
4592,666.684,38.0255,12.0551,301
4593,669.316,38.094,12.0524,301
4594,668.084,38.1606,12.0524,302
4595,670.576,38.2612,12.0306,304
4596,675.518,38.3556,11.9907,302
4597,679.966,38.4803,11.9647,303
4598,691.17,38.6739,11.9562,304
4599,686.853,38.8205,11.9475,304
4600,689.268,38.9268,11.94,301
4601,677.941,38.9658,11.9148,302
4602,681.247,39.034,11.9144,303
4603,683.322,39.1734,11.9328,308
4604,692.39,39.3413,11.9543,307
4605,673.551,39.3485,11.9752,305
4606,670.096,39.295,12.0068,302
4607,668.786,39.2649,12.0364,304
4608,667.608,39.2306,12.0755,304
4609,664.747,39.1951,12.1363,305
4610,654.972,39.103,12.1823,305
4611,661.475,39.0354,12.2156,303
4612,645.727,38.8784,12.2279,303
4613,658.555,38.8166,12.2493,303
4614,646.699,38.6761,12.293,302
4615,657.629,38.6048,12.3457,301
4616,655.766,38.5044,12.348,299
4617,645.99,38.3679,12.3312,300
4618,662.391,38.358,12.3217,301
4619,672.652,38.4506,12.311,304
4620,665.687,38.516,12.2999,306
4621,670.218,38.5897,12.2709,305
4622,683.296,38.7496,12.2497,306
4623,695.966,38.9711,12.2004,306
4624,692.97,39.2172,12.181,311
4625,689.373,39.428,12.137,312
4626,684.336,39.5846,12.1146,312
4627,687.902,39.7869,12.0831,315
4628,681.212,39.912,12.0402,314
4629,676.091,39.9913,12.0372,314
4630,664.282,39.9744,12.0662,313
4631,659.953,39.9319,12.0867,313
4632,653.358,39.8396,12.1099,312
4633,663.622,39.86,12.16,315
4634,662.96,39.8867,12.2295,316
4635,655.164,39.8607,12.3068,316
4636,662.548,39.8467,12.3729,313
4637,662.893,39.8363,12.4221,313
4638,668.604,39.876,12.4855,314
4639,661.143,39.8767,12.5248,315
4640,662.529,39.8862,12.5497,315
4641,660.176,39.8924,12.5444,316
4642,665.258,39.9176,12.5311,315
4643,653.633,39.8786,12.5021,316
4644,657.569,39.8688,12.5085,316
4645,658.412,39.8655,12.5169,316
4646,653.771,39.8329,12.5087,316
4647,656.794,39.823,12.5043,316
4648,646.015,39.7576,12.501,317
4649,661.513,39.8239,12.5135,319
4650,650.262,39.8105,12.5137,319
4651,642.836,39.7628,12.5167,320
4652,643.352,39.7728,12.5186,324
4653,654.617,39.8431,12.5266,323
4654,656.655,39.9067,12.5143,322
4655,654.89,39.952,12.5113,322
4656,653.301,39.9947,12.5102,323
4657,656.371,40.0278,12.5,321
4658,655.534,40.0395,12.4969,320
4659,661.08,40.0985,12.4763,321
4660,653.472,40.0893,12.4972,321
4661,658.325,40.1125,12.493,320
4662,653.692,40.1032,12.478,320
4663,649.523,40.1052,12.4811,323
4664,649.371,40.1308,12.5032,325
4665,653.734,40.1574,12.5231,323
4666,654.96,40.1391,12.5374,319
4667,658.764,40.1599,12.5508,320
4668,667.588,40.2101,12.5612,318
4669,662.029,40.1938,12.5648,316
4670,653.426,40.1117,12.5833,315
4671,654.684,40.0714,12.5804,317
4672,656.715,40.0609,12.5877,318
4673,661.244,40.0807,12.5848,318
4674,671.619,40.1524,12.5854,318
4675,668.357,40.2083,12.5935,318
4676,677.122,40.2759,12.6018,315
4677,669.71,40.289,12.5961,315
4678,675.639,40.3385,12.6026,315
4679,669.275,40.3422,12.6183,315
4680,663.547,40.2963,12.6132,314
4681,667.393,40.2669,12.5875,313
4682,665.453,40.2283,12.5748,313
4683,673.608,40.2584,12.5715,314
4684,696.247,40.456,12.5778,316
4685,691.422,40.5753,12.6002,314
4686,680.78,40.5882,12.6178,312
4687,673.002,40.5635,12.639,313
4688,674.102,40.5613,12.6431,314
4689,671.492,40.5299,12.6587,313
4690,666.443,40.508,12.6598,316
4691,662.798,40.4779,12.6454,317
4692,657.718,40.4183,12.6362,317
4693,645.047,40.296,12.6241,318
4694,641.742,40.1531,12.6335,317
4695,627.068,39.9431,12.6955,318
4696,634.561,39.8278,12.733,320
4697,641.305,39.7439,12.737,318
4698,641.974,39.6731,12.7293,318
4699,638.977,39.6272,12.7286,321
4700,651.579,39.6681,12.7187,321
4701,663.821,39.7715,12.7119,320
4702,677.539,39.9919,12.7024,323
4703,665.585,40.1234,12.6837,324
4704,670.127,40.2452,12.6453,322
4705,667.014,40.321,12.6005,321
4706,664.213,40.3833,12.5346,322
4707,652.691,40.3513,12.4984,321
4708,654.922,40.2997,12.472,318
4709,654.23,40.2491,12.4498,318
4710,664.407,40.2567,12.4354,317
4711,670.866,40.3306,12.4483,319
4712,673.08,40.4239,12.4807,320
4713,675.972,40.5001,12.5499,318
4714,685.775,40.6183,12.5912,317
4715,679.297,40.7084,12.6294,319
4716,677.967,40.8194,12.6532,322
4717,681.271,40.8618,12.6727,316
4718,676.144,40.8799,12.6627,317
4719,684.129,40.9997,12.6465,321
4720,686.816,41.1375,12.6306,322
4721,678.435,41.2061,12.633,322
4722,676.291,41.2923,12.6562,325
4723,683.362,41.4028,12.6854,324
4724,695.126,41.5787,12.7094,324
4725,672.413,41.6128,12.7464,326
4726,660.072,41.5743,12.7747,327
4727,671.465,41.6154,12.8095,327
4728,677.218,41.6902,12.8229,327
4729,678.796,41.7805,12.8285,328
4730,688.317,41.9114,12.8662,327
4731,686.985,42.0063,12.9094,326
4732,694.787,42.1162,12.9309,324
4733,679.308,42.0998,12.958,323
4734,668.977,42.0176,12.9926,323
4735,666.879,41.9559,13.0478,325
4736,669.492,41.8923,13.0585,323
4737,681.742,41.9156,13.0465,323
4738,678.368,41.9402,13.0594,325
4739,661.831,41.8787,13.0828,327
4740,655.048,41.8289,13.1112,331
4741,655.243,41.7981,13.1522,332
4742,643.719,41.7054,13.182,333
4743,645.047,41.656,13.2165,335
4744,633.642,41.5104,13.2114,333
4745,632.378,41.42,13.1856,337
4746,632.14,41.3254,13.1662,336
4747,643.626,41.3436,13.1462,338
4748,652.164,41.4058,13.1535,337
4749,653.547,41.5084,13.1613,340
4750,653.893,41.6024,13.142,340
4751,659.603,41.7257,13.1263,340
4752,665.643,41.8775,13.1167,340
4753,678.279,42.1132,13.0876,341
4754,673.451,42.2905,13.0721,341
4755,667.306,42.4065,13.0264,341
4756,677.075,42.5518,12.998,339
4757,676.868,42.6674,12.9683,338
4758,673.081,42.7447,12.9741,338
4759,668.773,42.7843,12.9936,339
4760,675.696,42.88,13.0258,339
4761,683.726,42.9946,13.0553,337
4762,675.653,43.0161,13.094,335
4763,667.488,42.9799,13.1416,335
4764,670.039,42.9521,13.2156,334
4765,674.135,42.9164,13.2712,331
4766,669.722,42.8804,13.3076,333
4767,657.65,42.7543,13.3532,332
4768,653.985,42.6044,13.3895,331
4769,655.186,42.4785,13.4137,331
4770,669.768,42.4509,13.4262,330
4771,671.191,42.4229,13.4562,329
4772,661.672,42.3471,13.4922,330
4773,652.205,42.2409,13.4989,332
4774,652.684,42.1368,13.4876,331
4775,666.616,42.1371,13.4788,331
4776,667.454,42.1302,13.4676,330
4777,677.209,42.2022,13.4563,331
4778,677.888,42.297,13.4167,333
4779,662.299,42.302,13.3697,335
4780,668.969,42.3261,13.3302,333
4781,662.372,42.3158,13.3215,334
4782,658.235,42.2911,13.3128,335
4783,665.312,42.3044,13.289,334
4784,679.78,42.4272,13.2557,335
4785,682.002,42.4998,13.223,331
4786,679.502,42.535,13.2231,330
4787,686.252,42.6115,13.2209,330
4788,687.827,42.6905,13.2435,330
4789,683.844,42.7345,13.2733,330
4790,674.86,42.7267,13.2748,331
4791,680.274,42.756,13.2824,331
4792,693.246,42.8426,13.2791,329
4793,687.822,42.8839,13.2714,329
4794,682.039,42.8692,13.2756,328
4795,677.736,42.8535,13.3141,330
4796,672.962,42.7818,13.3369,328
4797,677.666,42.8136,13.3479,333
4798,668.399,42.7668,13.372,332
4799,661.859,42.6432,13.3967,329
4800,657.773,42.5305,13.4105,331
4801,651.396,42.3871,13.4081,331
4802,650.156,42.2505,13.4173,331
4803,646.341,42.1151,13.4445,332
4804,648.307,41.9456,13.4574,327
4805,651.876,41.8052,13.4528,326
4806,650.588,41.6711,13.4479,326
4807,660.23,41.6402,13.4254,328
4808,653.607,41.556,13.4354,327
4809,652.146,41.4711,13.4207,327
4810,653.531,41.4044,13.3819,327
4811,654.778,41.3654,13.3465,328
4812,639.7,41.1573,13.3015,322
4813,646.83,41.0177,13.2587,322
4814,652.347,40.9289,13.2162,322
4815,667.213,40.9719,13.163,324
4816,669.791,41.0144,13.1189,323
4817,663.112,41.0088,13.0768,323
4818,647.201,40.8873,13.0671,322
4819,650.881,40.8152,13.0407,323
4820,656.893,40.7523,13.0141,320
4821,655.104,40.7095,12.9931,322
4822,648.093,40.6008,12.9809,320
4823,648.984,40.5093,12.9156,320
4824,664.185,40.5006,12.8718,318
4825,659.867,40.4777,12.8439,319
4826,669.48,40.5193,12.8574,319
4827,666.432,40.5495,12.8708,320
4828,665.489,40.5959,12.869,322
4829,669.14,40.6484,12.8309,321
4830,660.726,40.6407,12.8082,321
4831,672.953,40.6874,12.7885,319
4832,674.058,40.7364,12.7751,319
4833,675.052,40.7737,12.741,318
4834,659.747,40.6958,12.7123,317
4835,663.072,40.6095,12.7095,314
4836,655.265,40.4952,12.7023,315
4837,671.639,40.4845,12.7154,314
4838,673.775,40.5015,12.7249,315
4839,683.797,40.5544,12.7394,313
4840,677.518,40.5489,12.7559,312
4841,673.666,40.5326,12.7535,313
4842,668.399,40.4974,12.7681,314
4843,657.359,40.4209,12.7835,316
4844,656.423,40.3213,12.7952,314
4845,662.781,40.2474,12.7708,312
4846,675.703,40.2499,12.7437,311
4847,674.733,40.2461,12.7078,311
4848,668.459,40.2544,12.7045,315
4849,665.513,40.2302,12.7098,314
4850,653.862,40.1596,12.7264,316
4851,653.276,40.0677,12.7247,314
4852,657.248,40.0107,12.7196,314
4853,658.123,39.9905,12.7085,316
4854,644.511,39.9101,12.6845,318
4855,647.56,39.8082,12.6533,314
4856,661.104,39.8032,12.63,314
4857,666.094,39.8304,12.6308,314
4858,668.784,39.8719,12.6296,314
4859,663.106,39.8602,12.6322,313
4860,647.195,39.7489,12.6247,313
4861,648.176,39.668,12.6025,314
4862,656.258,39.6344,12.5737,313
4863,646.432,39.5298,12.5558,312
4864,649.289,39.4542,12.5495,312
4865,668.06,39.4796,12.5242,310
4866,672.354,39.5551,12.4922,312
4867,673.519,39.6429,12.4907,313
4868,674.567,39.7151,12.4992,312
4869,680.91,39.8067,12.5122,311
4870,674.019,39.8581,12.5086,312
4871,664.217,39.8549,12.4736,313
4872,665.296,39.8589,12.4482,313
4873,659.066,39.823,12.4377,313
4874,659.759,39.7826,12.4049,312
4875,653.183,39.7049,12.3812,312
4876,640.965,39.595,12.3891,315
4877,643.469,39.5128,12.4128,315
4878,652.022,39.4688,12.4404,313
4879,648.02,39.404,12.463,313
4880,654.318,39.3485,12.4918,310
4881,654.586,39.3005,12.5079,310
4882,653.027,39.2478,12.5069,310
4883,656.125,39.2452,12.5081,312
4884,666.112,39.2933,12.4969,312
4885,684.101,39.4495,12.4842,311
4886,690.391,39.6422,12.4598,312
4887,687.952,39.8122,12.4253,313
4888,680.357,39.877,12.3995,310
4889,673.521,39.9049,12.3857,311
4890,678.169,39.9592,12.3654,311
4891,675.152,39.9499,12.348,308
4892,669.737,39.9078,12.3329,308
4893,664.863,39.8398,12.3164,308
4894,664.977,39.7924,12.3156,309
4895,669.579,39.7659,12.3306,308
4896,667.421,39.7288,12.3797,308
4897,675.379,39.7194,12.4401,306
4898,678.041,39.7014,12.4935,304
4899,666.937,39.6042,12.5138,303
4900,659.643,39.4725,12.5226,303
4901,651.279,39.3033,12.5396,303
4902,654.551,39.1596,12.5367,302
4903,662.896,39.1074,12.5235,304
4904,654.206,38.9948,12.5021,303
4905,651.786,38.8917,12.4873,304
4906,652.307,38.8026,12.479,304
4907,649.176,38.6913,12.4673,303
4908,665.259,38.6903,12.4644,303
4909,665.333,38.6772,12.4587,302
4910,651.9,38.5583,12.4282,300
4911,656.91,38.4572,12.3869,298
4912,668.619,38.4631,12.3338,300
4913,667.457,38.4613,12.2887,300
4914,678.111,38.5244,12.2723,300
4915,674.2,38.57,12.237,301
4916,666.18,38.5747,12.2046,302
4917,667.962,38.5771,12.1767,301
4918,663.266,38.5378,12.1417,300
4919,673.439,38.5386,12.1414,298
4920,668.195,38.5461,12.1373,301
4921,672.476,38.5531,12.1,299
4922,679.028,38.6121,12.0683,300
4923,688.525,38.7358,12.0701,301
4924,682.673,38.8108,12.0695,301
4925,663.006,38.7834,12.0894,303
4926,651.605,38.6765,12.1037,302
4927,643.145,38.5168,12.1052,301
4928,639.13,38.3618,12.1059,302
4929,649.017,38.2711,12.0936,301
4930,654.315,38.2222,12.0938,301
4931,653.684,38.1872,12.0962,302
4932,657.615,38.1674,12.0984,301
4933,650.354,38.0804,12.1169,299
4934,647.418,37.9972,12.1557,300
4935,659.177,38.0195,12.1792,302
4936,659.859,38.0564,12.1707,303
4937,659.573,38.0749,12.1371,302
4938,674.616,38.1834,12.087,302
4939,673.754,38.2882,12.0383,303
4940,671.179,38.3533,12.0099,302
4941,668.861,38.3973,11.9945,302
4942,673.075,38.4365,11.9836,300
4943,680.467,38.5296,11.9773,301
4944,668.221,38.5639,11.95,303
4945,669.799,38.6043,11.9239,303
4946,684.719,38.7056,11.9309,301
4947,685.547,38.8013,11.9425,301
4948,685.392,38.886,11.9483,301
4949,682.553,38.9182,11.9824,299
4950,684.498,38.9456,12.0153,298
4951,676.348,38.9469,12.0357,300
4952,681.613,38.9801,12.0495,300
4953,669.252,38.9346,12.0618,300
4954,670.727,38.9158,12.091,301
4955,668.454,38.8339,12.1018,297
4956,651.109,38.6437,12.1144,296
4957,646.298,38.4076,12.1462,293
4958,649.168,38.201,12.1763,292
4959,654.451,38.0474,12.2028,292
4960,651.106,37.8777,12.2129,291
4961,649.895,37.7312,12.2215,292
4962,652.406,37.6149,12.222,292
4963,659.165,37.5382,12.2324,291
4964,644.549,37.4082,12.2181,293
4965,648.494,37.3153,12.2122,293
4966,641.244,37.2015,12.1865,294
4967,636.52,37.1082,12.1268,297
4968,634.068,36.9978,12.0527,296
4969,630.061,36.9354,11.9879,301
4970,638.155,36.9902,11.9397,306
4971,642.74,37.0677,11.8864,306
4972,644.166,37.1457,11.8404,306
4973,657.149,37.3087,11.804,307
4974,656.234,37.4235,11.7799,305
4975,650.911,37.4808,11.7391,304
4976,661.42,37.6349,11.7099,307
4977,651.078,37.7209,11.6742,308
4978,660.67,37.845,11.6449,307
4979,656.703,37.9691,11.6103,310
4980,660.333,38.141,11.5907,313
4981,652.799,38.2469,11.6079,313
4982,645.119,38.3301,11.6322,316
4983,658.008,38.4995,11.6567,317
4984,651.607,38.6225,11.7079,318
4985,639.546,38.667,11.7439,319
4986,648.491,38.7397,11.7619,317
4987,653.842,38.8391,11.8102,317
4988,666.758,39.0365,11.8372,320
4989,670.282,39.2229,11.8762,318
4990,656.354,39.2873,11.9151,317
4991,659.119,39.3753,11.969,318
4992,659.807,39.4837,12.0023,320
4993,660.426,39.5846,12.0284,320
4994,654.683,39.6251,12.0816,319
4995,656.715,39.6996,12.1201,321
4996,659.444,39.7587,12.1341,319
4997,650.199,39.7393,12.1569,318
4998,651.779,39.7197,12.1881,317
4999,651.401,39.6873,12.2501,316
